framenumber,x,y,z,h,p,r,ptidx,navinfoId,px,py,pz,imagex,imagey
780,116.21927491,40.08031303,35.7277,337.139480722,2.915044924,-1.512098856,12,1638791,116.2249254,40.0820505,41.64,357,206
780,116.21927491,40.08031303,35.7277,337.139480722,2.915044924,-1.512098856,13,1638791,116.2249254,40.08204969,39.15,357,262
780,116.21927491,40.08031303,35.7277,337.139480722,2.915044924,-1.512098856,14,1638791,116.22488037,40.08203694,39.18,265,261
780,116.21927491,40.08031303,35.7277,337.139480722,2.915044924,-1.512098856,15,1638791,116.22488037,40.08203776,41.68,266,205
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,0,1638666,116.22525824,40.08188585,41.62,891,100
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,1,1638666,116.22525878,40.08188639,39.15,893,197
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,2,1638666,116.22521402,40.08187147,39.07,731,200
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,3,1638666,116.22521348,40.08187093,41.55,729,103
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,4,1638671,116.22466878,40.08294514,41.4,698,295
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,5,1638671,116.22466905,40.0829446,38.91,698,317
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,6,1638671,116.2246251,40.08293077,38.93,662,317
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,7,1638671,116.22462483,40.08293158,41.42,662,294
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,8,1638786,116.2245638,40.08272054,41.5,521,286
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,9,1638786,116.2245638,40.08272081,39.02,521,311
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,10,1638786,116.22451985,40.08270616,38.98,479,312
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,11,1638786,116.22451958,40.08270562,41.45,479,286
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,12,1638791,116.2249254,40.0820505,41.64,356,205
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,13,1638791,116.2249254,40.08204969,39.15,355,261
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,14,1638791,116.22488037,40.08203694,39.18,263,261
790,116.21927281,40.08031685,35.7253,337.108551329,2.916271738,-1.515477709,15,1638791,116.22488037,40.08203776,41.68,264,204
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,0,1638666,116.22525824,40.08188585,41.62,896,98
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,1,1638666,116.22525878,40.08188639,39.15,898,196
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,2,1638666,116.22521402,40.08187147,39.07,734,199
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,3,1638666,116.22521348,40.08187093,41.55,731,100
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,4,1638671,116.22466878,40.08294514,41.4,699,295
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,5,1638671,116.22466905,40.0829446,38.91,699,318
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,6,1638671,116.2246251,40.08293077,38.93,663,317
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,7,1638671,116.22462483,40.08293158,41.42,663,295
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,8,1638786,116.2245638,40.08272054,41.5,522,286
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,9,1638786,116.2245638,40.08272081,39.02,522,312
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,10,1638786,116.22451985,40.08270616,38.98,480,312
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,11,1638786,116.22451958,40.08270562,41.45,479,287
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,12,1638791,116.2249254,40.0820505,41.64,355,204
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,13,1638791,116.2249254,40.08204969,39.15,354,261
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,14,1638791,116.22488037,40.08203694,39.18,262,261
800,116.21927058,40.08032085,35.7206,337.068018621,2.939188552,-1.533251034,15,1638791,116.22488037,40.08203776,41.68,263,203
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,0,1638666,116.22525824,40.08188585,41.62,900,95
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,1,1638666,116.22525878,40.08188639,39.15,901,195
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,2,1638666,116.22521402,40.08187147,39.07,735,197
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,3,1638666,116.22521348,40.08187093,41.55,733,98
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,4,1638671,116.22466878,40.08294514,41.4,700,295
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,5,1638671,116.22466905,40.0829446,38.91,700,318
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,6,1638671,116.2246251,40.08293077,38.93,664,318
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,7,1638671,116.22462483,40.08293158,41.42,664,295
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,8,1638786,116.2245638,40.08272054,41.5,522,287
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,9,1638786,116.2245638,40.08272081,39.02,522,312
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,10,1638786,116.22451985,40.08270616,38.98,480,313
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,11,1638786,116.22451958,40.08270562,41.45,480,287
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,12,1638791,116.2249254,40.0820505,41.64,354,204
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,13,1638791,116.2249254,40.08204969,39.15,353,261
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,14,1638791,116.22488037,40.08203694,39.18,260,261
810,116.2192685,40.08032459,35.7162,337.036675837,2.967157978,-1.532439522,15,1638791,116.22488037,40.08203776,41.68,261,203
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,0,1638666,116.22525824,40.08188585,41.62,904,91
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,1,1638666,116.22525878,40.08188639,39.15,906,192
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,2,1638666,116.22521402,40.08187147,39.07,738,195
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,3,1638666,116.22521348,40.08187093,41.55,735,94
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,4,1638671,116.22466878,40.08294514,41.4,702,295
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,5,1638671,116.22466905,40.0829446,38.91,701,317
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,6,1638671,116.2246251,40.08293077,38.93,665,317
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,7,1638671,116.22462483,40.08293158,41.42,665,295
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,8,1638786,116.2245638,40.08272054,41.5,523,286
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,9,1638786,116.2245638,40.08272081,39.02,523,312
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,10,1638786,116.22451985,40.08270616,38.98,481,312
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,11,1638786,116.22451958,40.08270562,41.45,480,287
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,12,1638791,116.2249254,40.0820505,41.64,353,202
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,13,1638791,116.2249254,40.08204969,39.15,352,260
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,14,1638791,116.22488037,40.08203694,39.18,258,259
820,116.21926633,40.08032847,35.7122,337.000397397,2.945593434,-1.550859395,15,1638791,116.22488037,40.08203776,41.68,259,201
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,0,1638666,116.22525824,40.08188585,41.62,908,88
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,1,1638666,116.22525878,40.08188639,39.15,910,190
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,2,1638666,116.22521402,40.08187147,39.07,739,193
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,3,1638666,116.22521348,40.08187093,41.55,737,91
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,4,1638671,116.22466878,40.08294514,41.4,702,295
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,5,1638671,116.22466905,40.0829446,38.91,702,318
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,6,1638671,116.2246251,40.08293077,38.93,665,318
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,7,1638671,116.22462483,40.08293158,41.42,665,295
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,8,1638786,116.2245638,40.08272054,41.5,523,286
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,9,1638786,116.2245638,40.08272081,39.02,523,312
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,10,1638786,116.22451985,40.08270616,38.98,481,313
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,11,1638786,116.22451958,40.08270562,41.45,480,287
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,12,1638791,116.2249254,40.0820505,41.64,352,201
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,13,1638791,116.2249254,40.08204969,39.15,351,260
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,14,1638791,116.22488037,40.08203694,39.18,256,259
830,116.21926422,40.08033241,35.7117,336.972498947,2.967580556,-1.553750857,15,1638791,116.22488037,40.08203776,41.68,257,201
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,0,1638666,116.22525824,40.08188585,41.62,911,86
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,1,1638666,116.22525878,40.08188639,39.15,913,189
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,2,1638666,116.22521402,40.08187147,39.07,741,192
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,3,1638666,116.22521348,40.08187093,41.55,738,88
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,4,1638671,116.22466878,40.08294514,41.4,703,296
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,5,1638671,116.22466905,40.0829446,38.91,703,318
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,6,1638671,116.2246251,40.08293077,38.93,666,318
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,7,1638671,116.22462483,40.08293158,41.42,666,295
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,8,1638786,116.2245638,40.08272054,41.5,523,287
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,9,1638786,116.2245638,40.08272081,39.02,523,313
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,10,1638786,116.22451985,40.08270616,38.98,481,313
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,11,1638786,116.22451958,40.08270562,41.45,480,287
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,12,1638791,116.2249254,40.0820505,41.64,350,201
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,13,1638791,116.2249254,40.08204969,39.15,349,260
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,14,1638791,116.22488037,40.08203694,39.18,254,259
840,116.21926211,40.08033637,35.7128,336.943179486,2.988811332,-1.583382429,15,1638791,116.22488037,40.08203776,41.68,255,200
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,0,1638666,116.22525824,40.08188585,41.62,915,82
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,1,1638666,116.22525878,40.08188639,39.15,917,187
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,2,1638666,116.22521402,40.08187147,39.07,742,190
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,3,1638666,116.22521348,40.08187093,41.55,740,85
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,4,1638671,116.22466878,40.08294514,41.4,704,295
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,5,1638671,116.22466905,40.0829446,38.91,704,318
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,6,1638671,116.2246251,40.08293077,38.93,667,318
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,7,1638671,116.22462483,40.08293158,41.42,667,295
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,8,1638786,116.2245638,40.08272054,41.5,523,287
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,9,1638786,116.2245638,40.08272081,39.02,524,313
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,10,1638786,116.22451985,40.08270616,38.98,481,313
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,11,1638786,116.22451958,40.08270562,41.45,480,287
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,12,1638791,116.2249254,40.0820505,41.64,348,200
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,13,1638791,116.2249254,40.08204969,39.15,347,259
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,14,1638791,116.22488037,40.08203694,39.18,251,258
850,116.21926002,40.08034032,35.7134,336.918228291,2.990686606,-1.52943864,15,1638791,116.22488037,40.08203776,41.68,252,199
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,0,1638666,116.22525824,40.08188585,41.62,920,79
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,1,1638666,116.22525878,40.08188639,39.15,922,185
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,2,1638666,116.22521402,40.08187147,39.07,744,188
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,3,1638666,116.22521348,40.08187093,41.55,742,81
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,4,1638671,116.22466878,40.08294514,41.4,705,296
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,5,1638671,116.22466905,40.0829446,38.91,705,319
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,6,1638671,116.2246251,40.08293077,38.93,668,318
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,7,1638671,116.22462483,40.08293158,41.42,668,295
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,8,1638786,116.2245638,40.08272054,41.5,524,287
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,9,1638786,116.2245638,40.08272081,39.02,524,313
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,10,1638786,116.22451985,40.08270616,38.98,481,313
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,11,1638786,116.22451958,40.08270562,41.45,481,287
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,12,1638791,116.2249254,40.0820505,41.64,347,199
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,13,1638791,116.2249254,40.08204969,39.15,346,259
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,14,1638791,116.22488037,40.08203694,39.18,249,258
860,116.2192579,40.08034423,35.7135,336.879604232,3.002984588,-1.571984008,15,1638791,116.22488037,40.08203776,41.68,250,199
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,0,1638666,116.22525824,40.08188585,41.62,924,75
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,1,1638666,116.22525878,40.08188639,39.15,926,182
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,2,1638666,116.22521402,40.08187147,39.07,746,185
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,3,1638666,116.22521348,40.08187093,41.55,744,77
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,4,1638671,116.22466878,40.08294514,41.4,706,295
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,5,1638671,116.22466905,40.0829446,38.91,706,318
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,6,1638671,116.2246251,40.08293077,38.93,668,318
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,7,1638671,116.22462483,40.08293158,41.42,669,295
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,8,1638786,116.2245638,40.08272054,41.5,524,286
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,9,1638786,116.2245638,40.08272081,39.02,525,312
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,10,1638786,116.22451985,40.08270616,38.98,481,313
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,11,1638786,116.22451958,40.08270562,41.45,481,287
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,12,1638791,116.2249254,40.0820505,41.64,345,197
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,13,1638791,116.2249254,40.08204969,39.15,344,257
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,14,1638791,116.22488037,40.08203694,39.18,247,257
870,116.21925577,40.08034814,35.7127,336.850028386,2.987042247,-1.576612687,15,1638791,116.22488037,40.08203776,41.68,248,197
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,0,1638666,116.22525824,40.08188585,41.62,928,71
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,1,1638666,116.22525878,40.08188639,39.15,931,180
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,2,1638666,116.22521402,40.08187147,39.07,748,184
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,3,1638666,116.22521348,40.08187093,41.55,746,74
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,4,1638671,116.22466878,40.08294514,41.4,707,295
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,5,1638671,116.22466905,40.0829446,38.91,707,319
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,6,1638671,116.2246251,40.08293077,38.93,669,318
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,7,1638671,116.22462483,40.08293158,41.42,669,295
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,8,1638786,116.2245638,40.08272054,41.5,525,286
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,9,1638786,116.2245638,40.08272081,39.02,525,313
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,10,1638786,116.22451985,40.08270616,38.98,482,313
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,11,1638786,116.22451958,40.08270562,41.45,481,287
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,12,1638791,116.2249254,40.0820505,41.64,344,197
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,13,1638791,116.2249254,40.08204969,39.15,343,257
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,14,1638791,116.22488037,40.08203694,39.18,245,257
880,116.21925364,40.08035201,35.7104,336.817144906,3.010812971,-1.610124527,15,1638791,116.22488037,40.08203776,41.68,246,196
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,0,1638666,116.22525824,40.08188585,41.62,933,67
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,1,1638666,116.22525878,40.08188639,39.15,935,178
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,2,1638666,116.22521402,40.08187147,39.07,750,181
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,3,1638666,116.22521348,40.08187093,41.55,748,70
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,4,1638671,116.22466878,40.08294514,41.4,708,295
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,5,1638671,116.22466905,40.0829446,38.91,708,318
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,6,1638671,116.2246251,40.08293077,38.93,670,318
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,7,1638671,116.22462483,40.08293158,41.42,670,295
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,8,1638786,116.2245638,40.08272054,41.5,525,286
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,9,1638786,116.2245638,40.08272081,39.02,525,313
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,10,1638786,116.22451985,40.08270616,38.98,482,313
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,11,1638786,116.22451958,40.08270562,41.45,481,287
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,12,1638791,116.2249254,40.0820505,41.64,342,196
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,13,1638791,116.2249254,40.08204969,39.15,341,257
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,14,1638791,116.22488037,40.08203694,39.18,243,256
890,116.21925151,40.08035588,35.7091,336.786937165,3.012924152,-1.608801978,15,1638791,116.22488037,40.08203776,41.68,244,195
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,0,1638666,116.22525824,40.08188585,41.62,938,63
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,1,1638666,116.22525878,40.08188639,39.15,940,175
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,2,1638666,116.22521402,40.08187147,39.07,753,179
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,3,1638666,116.22521348,40.08187093,41.55,750,66
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,4,1638671,116.22466878,40.08294514,41.4,709,295
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,5,1638671,116.22466905,40.0829446,38.91,709,318
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,6,1638671,116.2246251,40.08293077,38.93,671,318
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,7,1638671,116.22462483,40.08293158,41.42,672,295
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,8,1638786,116.2245638,40.08272054,41.5,526,286
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,9,1638786,116.2245638,40.08272081,39.02,526,312
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,10,1638786,116.22451985,40.08270616,38.98,483,313
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,11,1638786,116.22451958,40.08270562,41.45,482,286
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,12,1638791,116.2249254,40.0820505,41.64,341,194
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,13,1638791,116.2249254,40.08204969,39.15,340,256
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,14,1638791,116.22488037,40.08203694,39.18,241,255
900,116.21924938,40.08035973,35.708,336.738915715,3.007529708,-1.622851902,15,1638791,116.22488037,40.08203776,41.68,242,194
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,0,1638666,116.22525824,40.08188585,41.62,944,59
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,1,1638666,116.22525878,40.08188639,39.15,946,173
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,2,1638666,116.22521402,40.08187147,39.07,756,176
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,3,1638666,116.22521348,40.08187093,41.55,753,62
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,4,1638671,116.22466878,40.08294514,41.4,711,295
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,5,1638671,116.22466905,40.0829446,38.91,711,318
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,6,1638671,116.2246251,40.08293077,38.93,673,318
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,7,1638671,116.22462483,40.08293158,41.42,674,295
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,8,1638786,116.2245638,40.08272054,41.5,527,286
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,9,1638786,116.2245638,40.08272081,39.02,528,312
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,10,1638786,116.22451985,40.08270616,38.98,484,313
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,11,1638786,116.22451958,40.08270562,41.45,483,286
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,12,1638791,116.2249254,40.0820505,41.64,341,193
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,13,1638791,116.2249254,40.08204969,39.15,340,255
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,14,1638791,116.22488037,40.08203694,39.18,240,255
910,116.21924725,40.08036356,35.7069,336.668291066,3.008501666,-1.65583918,15,1638791,116.22488037,40.08203776,41.68,241,193
920,116.21924513,40.08036738,35.7075,336.600285974,2.993769084,-1.667970717,0,1638666,116.22525824,40.08188585,41.62,950,54
920,116.21924513,40.08036738,35.7075,336.600285974,2.993769084,-1.667970717,1,1638666,116.22525878,40.08188639,39.15,952,170
920,116.21924513,40.08036738,35.7075,336.600285974,2.993769084,-1.667970717,2,1638666,116.22521402,40.08187147,39.07,759,173
920,116.21924513,40.08036738,35.7075,336.600285974,2.993769084,-1.667970717,3,1638666,116.22521348,40.08187093,41.55,757,57
920,116.21924513,40.08036738,35.7075,336.600285974,2.993769084,-1.667970717,4,1638671,116.22466878,40.08294514,41.4,713,294
920,116.21924513,40.08036738,35.7075,336.600285974,2.993769084,-1.667970717,5,1638671,116.22466905,40.0829446,38.91,713,318
